IndividuID,Continent,Age,Sexe,EducationAnnees,Travaille,AccesInternet,TailleMenage,RevenuMensuel,DepensesMensuelles
7548,Europe,47.0,Femme,7.0,Oui,1.0,5.0,5052.5,3802.7
7549,Oceanie,43.0,Homme,10.0,Oui,1.0,6.0,5744.2,4544.5
7550,Europe,43.0,Femme,10.0,Non,0.0,4.0,4030.2,2420.1
7551,AmeriqueDuSud,37.0,Femme,10.0,Non,0.0,4.0,,
7552,AmeriqueDuNord,42.0,Homme,10.0,Oui,1.0,,5993.0,4378.6
7553,Europe,33.0,Homme,13.0,Non,1.0,,5607.1,4218.9
7554,Europe,47.0,Femme,7.0,Non,0.0,3.0,3823.9,2708.4
7555,Antarctique,45.0,Femme,12.0,Non,0.0,4.0,4773.8,3430.1
7556,Antarctique,42.0,Femme,13.0,Oui,,3.0,6394.4,4113.4
7557,Asie,45.0,Femme,13.0,Non,0.0,2.0,4481.5,2788.8
7558,AmeriqueDuNord,28.0,Femme,7.0,Non,1.0,3.0,3880.5,2758.2
7559,AmeriqueDuSud,32.0,Homme,10.0,Oui,0.0,3.0,4148.4,3079.2
7560,Europe,33.0,Femme,12.0,Non,0.0,4.0,4837.9,3001.4
7561,Afrique,41.0,Homme,14.0,Non,0.0,6.0,3679.9,2121.8
7562,AmeriqueDuNord,,Femme,11.0,Oui,1.0,2.0,4843.1,3781.8
7563,Oceanie,43.0,Femme,10.0,Non,1.0,5.0,4636.5,3719.5
7564,Europe,36.0,Homme,,Oui,1.0,2.0,3545.0,2266.3
7565,Afrique,41.0,Homme,13.0,Non,0.0,4.0,3578.2,2786.8
7566,Europe,40.0,Femme,9.0,Non,0.0,5.0,3939.5,3265.5
7567,Afrique,26.0,Homme,8.0,Oui,1.0,5.0,,
7568,Afrique,36.0,Homme,12.0,Oui,0.0,3.0,4519.8,2661.5
7569,Afrique,32.0,Femme,9.0,Non,0.0,3.0,2760.5,2102.1
7570,Asie,24.0,Femme,7.0,Oui,0.0,3.0,3350.6,2308.5
7571,Oceanie,34.0,Homme,12.0,Oui,0.0,6.0,5011.9,3816.2
7572,Afrique,36.0,Femme,7.0,Oui,0.0,5.0,2757.4,1758.5
7573,Antarctique,35.0,Femme,10.0,Non,0.0,5.0,4530.1,3444.4
7574,Oceanie,31.0,Femme,7.0,Non,0.0,3.0,3636.5,2464.1
7575,AmeriqueDuSud,36.0,Homme,,Non,0.0,3.0,1249.2,821.1
7576,Oceanie,44.0,Homme,14.0,Non,0.0,2.0,5056.9,3581.8
7577,AmeriqueDuSud,27.0,Homme,8.0,Oui,1.0,4.0,4708.2,3068.5
7578,Oceanie,27.0,Femme,13.0,Oui,0.0,3.0,5617.6,4197.9
7579,Asie,45.0,Femme,8.0,Non,1.0,5.0,,
7580,Asie,41.0,Homme,11.0,Non,1.0,4.0,4883.6,3677.1
7581,Afrique,24.0,Femme,6.0,Oui,,2.0,2965.4,2373.3
7582,Afrique,24.0,Femme,11.0,Non,0.0,,3393.0,2048.3
7583,Europe,42.0,Femme,12.0,Non,1.0,5.0,5206.6,3157.1
7584,Asie,32.0,Homme,10.0,Oui,0.0,3.0,,
7585,AmeriqueDuNord,26.0,Homme,14.0,Non,1.0,2.0,5001.1,3553.6
7586,AmeriqueDuSud,45.0,Homme,11.0,,0.0,5.0,3465.4,2734.8
7587,Antarctique,32.0,Femme,8.0,Oui,,5.0,5270.5,3319.1
7588,Asie,43.0,Femme,12.0,Non,0.0,4.0,4246.1,3193.6
7589,Antarctique,32.0,Homme,10.0,Non,1.0,5.0,5193.7,3282.5
7590,Europe,41.0,Homme,7.0,Non,0.0,4.0,4141.4,2845.1
7591,Europe,24.0,Femme,13.0,Non,,2.0,4774.2,3842.8
7592,Antarctique,29.0,Homme,6.0,Non,0.0,4.0,3844.3,2750.0
7593,AmeriqueDuSud,46.0,Femme,14.0,Non,1.0,3.0,4769.8,3141.7
7594,AmeriqueDuSud,32.0,Femme,8.0,Non,0.0,4.0,3407.3,2397.4
7595,Asie,43.0,Homme,11.0,Non,0.0,2.0,4101.4,2781.9
7596,Asie,,Femme,9.0,Oui,0.0,4.0,4039.4,2663.9
7597,Afrique,42.0,Homme,6.0,,1.0,5.0,2345.4,1635.4
7598,Afrique,43.0,Femme,10.0,Non,1.0,4.0,3453.0,2408.9
7599,Antarctique,25.0,Femme,9.0,Non,1.0,5.0,4445.8,3292.6
7600,Asie,43.0,Homme,12.0,Non,1.0,5.0,4237.2,3237.0
7601,Oceanie,34.0,Homme,11.0,Non,1.0,5.0,4667.0,3565.7
7602,Afrique,32.0,Femme,11.0,Oui,,4.0,4326.4,2850.2
7603,AmeriqueDuNord,42.0,Femme,7.0,Non,0.0,5.0,3513.0,2654.6
7604,AmeriqueDuSud,26.0,Homme,11.0,Oui,,5.0,4419.5,3313.8
7605,Oceanie,36.0,Femme,10.0,Oui,,5.0,5270.1,4002.1
7606,Antarctique,31.0,Femme,12.0,Oui,1.0,4.0,6402.4,4881.3
7607,Oceanie,33.0,Homme,7.0,Non,1.0,3.0,3896.3,2395.8
7608,Afrique,26.0,Femme,10.0,Non,1.0,6.0,3218.5,1904.0
7609,AmeriqueDuSud,,Homme,,Oui,1.0,2.0,2446.1,1836.8
7610,Afrique,26.0,Homme,10.0,Oui,0.0,2.0,4328.6,3220.5
7611,AmeriqueDuNord,29.0,Femme,12.0,Non,1.0,2.0,5178.6,4170.8
7612,Antarctique,,Homme,,Non,1.0,5.0,2597.2,1552.4
7613,Asie,26.0,Femme,11.0,Oui,0.0,,4661.4,3738.9
7614,Antarctique,37.0,Homme,10.0,Non,,4.0,,
7615,AmeriqueDuNord,43.0,Homme,11.0,Non,0.0,3.0,4340.4,3048.1
7616,Oceanie,30.0,Femme,12.0,Oui,0.0,6.0,5290.2,3432.1
7617,Asie,24.0,Femme,10.0,Oui,1.0,2.0,4247.2,2744.0
7618,Asie,45.0,Homme,13.0,Non,1.0,3.0,4958.4,3957.6
7619,Europe,25.0,Homme,13.0,Non,,5.0,5140.6,3798.3
7620,AmeriqueDuSud,24.0,Homme,13.0,Non,0.0,6.0,4152.4,2410.5
7621,Antarctique,36.0,Homme,10.0,Non,1.0,,4789.2,3240.4
7622,Oceanie,30.0,Femme,10.0,Non,1.0,6.0,3835.6,2420.6
7623,Antarctique,45.0,Femme,10.0,Non,,4.0,4728.2,3084.0
7624,AmeriqueDuSud,33.0,Homme,10.0,,0.0,5.0,3590.5,2792.5
7625,Europe,41.0,Homme,13.0,Oui,0.0,6.0,5850.4,3949.8
7626,Europe,34.0,Homme,9.0,Non,1.0,5.0,4565.9,3302.9
7627,Antarctique,30.0,Femme,8.0,Oui,1.0,5.0,4732.5,2932.9
7628,Antarctique,39.0,Homme,9.0,Oui,0.0,2.0,,
7629,Oceanie,45.0,Femme,8.0,Non,1.0,3.0,4302.9,3236.5
7630,Europe,34.0,Homme,,Non,0.0,3.0,2199.4,1326.7
7631,AmeriqueDuNord,30.0,Homme,,Oui,0.0,3.0,3187.0,1967.0
7632,AmeriqueDuSud,34.0,Femme,6.0,Oui,1.0,3.0,3555.6,2453.7
7633,Oceanie,45.0,Femme,12.0,Oui,0.0,3.0,5798.5,4229.5
7634,Europe,46.0,Femme,9.0,Oui,1.0,5.0,5300.0,3757.0
7635,Oceanie,30.0,Homme,7.0,Non,1.0,5.0,4180.1,3224.5
7636,Oceanie,32.0,Homme,9.0,Oui,0.0,5.0,4370.8,2713.5
7637,AmeriqueDuSud,46.0,Homme,13.0,Non,,6.0,4516.1,3439.1
7638,Europe,,Femme,9.0,Non,0.0,2.0,3246.5,2541.7
7639,Asie,37.0,Homme,13.0,Non,1.0,5.0,5117.0,3645.1
7640,Antarctique,27.0,Femme,13.0,Oui,0.0,2.0,5866.8,4248.5
7641,AmeriqueDuNord,,Homme,9.0,Non,0.0,4.0,3548.0,2536.0
7642,Antarctique,27.0,Femme,6.0,Non,0.0,3.0,3917.9,2462.2
7643,Asie,32.0,Femme,6.0,Oui,0.0,3.0,4198.5,2691.8
7644,AmeriqueDuNord,42.0,Femme,11.0,Non,0.0,4.0,4650.0,3194.5
7645,AmeriqueDuSud,33.0,Femme,12.0,Non,1.0,4.0,,
7646,Afrique,41.0,Homme,11.0,Oui,1.0,4.0,4918.3,3778.0
7647,AmeriqueDuNord,40.0,Femme,10.0,Non,1.0,4.0,4760.9,3160.2
7648,Oceanie,45.0,Femme,11.0,Oui,0.0,5.0,5004.3,3899.4
7649,AmeriqueDuNord,45.0,Femme,11.0,Non,1.0,6.0,4100.1,2518.7
7650,Afrique,24.0,Homme,7.0,Oui,,3.0,3733.9,2536.3
7651,Antarctique,27.0,Homme,11.0,Oui,0.0,6.0,5119.8,3683.5
7652,Oceanie,39.0,Femme,7.0,Non,0.0,3.0,3787.6,2324.4
7653,Europe,46.0,Femme,11.0,Oui,1.0,4.0,5927.1,3668.3
7654,Europe,37.0,Homme,12.0,Non,1.0,5.0,5098.6,3337.3
7655,AmeriqueDuNord,24.0,Homme,7.0,Oui,1.0,6.0,4101.6,2626.4
7656,AmeriqueDuNord,42.0,Femme,13.0,Non,1.0,6.0,5126.1,3809.2
7657,Afrique,28.0,Homme,10.0,Oui,0.0,4.0,3528.9,2787.6
7658,AmeriqueDuSud,35.0,Femme,7.0,Non,1.0,3.0,3501.7,2216.7
7659,AmeriqueDuSud,32.0,Homme,11.0,Oui,1.0,3.0,4547.1,3447.3
7660,Asie,42.0,Femme,13.0,Non,1.0,2.0,4481.0,3181.6
7661,Afrique,28.0,Homme,14.0,Oui,0.0,,,
7662,Europe,23.0,Homme,8.0,Oui,1.0,5.0,4399.9,3102.3
7663,AmeriqueDuSud,42.0,Femme,9.0,Oui,1.0,3.0,4183.8,3091.8
7664,Antarctique,30.0,Femme,10.0,Non,0.0,4.0,4246.6,2624.5
7665,Antarctique,45.0,Homme,10.0,Non,0.0,4.0,4610.7,3105.7
7666,AmeriqueDuNord,43.0,Homme,7.0,Oui,1.0,4.0,4820.0,3647.2
7667,AmeriqueDuNord,46.0,Femme,11.0,Oui,1.0,3.0,5392.6,3687.0
7668,AmeriqueDuNord,43.0,Homme,7.0,,1.0,5.0,3787.2,3124.9
7669,Europe,24.0,Femme,9.0,Non,1.0,3.0,4253.9,2861.2
7670,Antarctique,46.0,Homme,9.0,,0.0,4.0,4512.3,3429.3
7671,AmeriqueDuNord,35.0,Homme,7.0,Oui,0.0,4.0,4218.9,2709.2
7672,Asie,,Homme,9.0,Non,,2.0,2688.6,2019.1
7673,Europe,46.0,Femme,8.0,,1.0,5.0,4060.0,2326.7
7674,Afrique,35.0,Homme,13.0,Oui,0.0,5.0,4636.9,3541.5
7675,Asie,32.0,Femme,9.0,Oui,1.0,5.0,4993.7,3267.7
7676,Oceanie,42.0,Homme,13.0,Oui,1.0,3.0,5810.3,3867.6
7677,AmeriqueDuNord,43.0,Femme,12.0,Non,0.0,2.0,4954.9,3119.3
7678,AmeriqueDuSud,42.0,Homme,12.0,Oui,1.0,5.0,5537.9,3421.1
7679,Oceanie,,Femme,9.0,Non,0.0,5.0,2754.9,2100.9
7680,Asie,29.0,Homme,8.0,Non,1.0,5.0,3919.8,2777.2
7681,AmeriqueDuSud,,Femme,11.0,Oui,0.0,2.0,4224.3,3191.4
7682,Europe,29.0,Femme,14.0,Oui,0.0,5.0,6151.8,3784.9
7683,Oceanie,31.0,Homme,12.0,Oui,1.0,4.0,5949.4,4503.7
7684,Antarctique,46.0,Femme,10.0,Oui,1.0,3.0,5459.8,3767.9
7685,AmeriqueDuNord,44.0,Homme,9.0,Oui,0.0,5.0,4799.3,3049.9
7686,Afrique,46.0,Homme,7.0,Oui,0.0,2.0,3462.0,2682.9
7687,Oceanie,33.0,Femme,10.0,Oui,1.0,6.0,4681.5,3255.2
7688,AmeriqueDuSud,38.0,Femme,6.0,Non,0.0,3.0,3227.2,2665.8
7689,Asie,41.0,Homme,11.0,Non,0.0,4.0,4390.5,2836.7
7690,Oceanie,44.0,Homme,7.0,Oui,0.0,4.0,4411.1,3196.0
7691,Asie,26.0,Homme,10.0,Non,0.0,,4358.4,3056.0
7692,AmeriqueDuSud,28.0,Homme,9.0,Non,0.0,5.0,3173.2,2650.9
7693,AmeriqueDuSud,41.0,Homme,8.0,Non,1.0,,3994.4,2586.0
7694,Europe,42.0,Homme,9.0,Oui,0.0,2.0,,
7695,Europe,37.0,Homme,9.0,Oui,,6.0,5290.1,4010.7
7696,Antarctique,33.0,Homme,12.0,Non,1.0,2.0,5704.2,4675.1
7697,AmeriqueDuNord,,Homme,6.0,Non,1.0,5.0,3297.3,2296.1
7698,Antarctique,35.0,Homme,7.0,Non,0.0,4.0,4052.3,3165.7
7699,AmeriqueDuNord,34.0,Homme,10.0,Oui,1.0,3.0,5492.1,4043.4
7700,Afrique,42.0,Femme,10.0,Non,,6.0,2665.1,2216.7
7701,AmeriqueDuNord,26.0,Homme,7.0,Oui,0.0,4.0,4488.2,2766.5
7702,Oceanie,41.0,Femme,11.0,,1.0,3.0,4223.5,2679.6
7703,AmeriqueDuNord,42.0,Femme,10.0,Oui,0.0,3.0,4857.9,3277.3
7704,Antarctique,25.0,Homme,10.0,Oui,0.0,3.0,5788.8,3920.8
7705,Afrique,46.0,Homme,14.0,,0.0,3.0,3758.7,3019.5
7706,Oceanie,38.0,Homme,10.0,Oui,0.0,3.0,4805.2,3363.7
7707,Oceanie,28.0,Femme,12.0,Oui,1.0,4.0,5362.1,4145.8
7708,Afrique,37.0,Homme,8.0,Non,0.0,2.0,3181.4,1763.1
7709,AmeriqueDuSud,39.0,Homme,6.0,Non,0.0,6.0,3078.1,1991.5
7710,AmeriqueDuSud,32.0,Homme,9.0,Non,1.0,2.0,4045.0,3130.8
7711,Asie,38.0,Homme,9.0,Oui,0.0,5.0,4580.6,3327.9
7712,Antarctique,30.0,Homme,11.0,Non,1.0,4.0,5233.8,3716.8
7713,Europe,30.0,Homme,11.0,Non,1.0,5.0,4582.7,3327.6
7714,Afrique,24.0,Femme,10.0,Non,0.0,6.0,3151.3,2602.3
7715,Europe,45.0,Femme,13.0,Oui,1.0,4.0,5458.9,4088.4
7716,Antarctique,,Femme,7.0,Non,1.0,4.0,3122.6,1839.3
7717,Afrique,24.0,Homme,9.0,Oui,1.0,3.0,3616.1,2466.4
7718,Asie,46.0,Femme,8.0,Non,1.0,4.0,3559.2,2907.8
7719,Afrique,39.0,Homme,10.0,,0.0,3.0,3383.6,2017.1
7720,Oceanie,25.0,Homme,8.0,Oui,1.0,2.0,5442.6,4030.5
7721,Oceanie,,Homme,,Oui,0.0,6.0,2673.3,2045.1
7722,Antarctique,23.0,Homme,7.0,Oui,0.0,6.0,4355.1,3227.4
7723,Asie,24.0,Homme,14.0,Oui,0.0,5.0,,
7724,Afrique,,Femme,11.0,Oui,1.0,6.0,3036.1,1737.2
7725,AmeriqueDuNord,47.0,Femme,10.0,Oui,0.0,3.0,4976.2,3305.4
7726,Asie,25.0,Homme,,Oui,0.0,5.0,,
7727,Europe,25.0,Femme,11.0,Non,0.0,4.0,4207.6,2906.8
7728,Oceanie,39.0,Femme,12.0,Non,0.0,5.0,4890.2,3859.5
7729,Antarctique,25.0,Femme,12.0,Non,1.0,4.0,4755.9,3311.8
7730,AmeriqueDuNord,43.0,Homme,11.0,Non,1.0,2.0,4421.7,3186.5
7731,AmeriqueDuNord,29.0,Femme,11.0,Oui,1.0,3.0,5045.9,3375.9
7732,AmeriqueDuNord,45.0,Femme,9.0,Oui,1.0,4.0,4944.3,3651.3
7733,Antarctique,45.0,Femme,13.0,Oui,0.0,5.0,6157.7,3778.4
7734,Europe,27.0,Femme,9.0,Non,1.0,2.0,3866.9,2413.6
7735,Asie,43.0,Homme,10.0,Oui,0.0,3.0,4428.9,3401.2
7736,Europe,27.0,Homme,13.0,Oui,0.0,6.0,5507.4,4102.6
7737,AmeriqueDuSud,34.0,Homme,12.0,Non,1.0,2.0,4052.7,2352.7
7738,AmeriqueDuSud,25.0,Homme,10.0,Non,0.0,3.0,3685.6,2649.2
7739,AmeriqueDuSud,36.0,Femme,9.0,Oui,0.0,4.0,4483.6,3066.9
7740,AmeriqueDuSud,30.0,Homme,10.0,Non,1.0,5.0,3633.9,2977.8
7741,AmeriqueDuSud,24.0,Homme,12.0,Oui,,6.0,5020.2,3240.7
7742,Oceanie,23.0,Homme,6.0,Oui,1.0,4.0,4012.1,2664.6
7743,Afrique,45.0,Homme,,Non,0.0,3.0,1348.1,994.6
7744,AmeriqueDuNord,46.0,Femme,14.0,Non,,3.0,4943.8,3125.7
7745,AmeriqueDuNord,36.0,Homme,13.0,Oui,1.0,5.0,5450.4,3877.4
7746,Antarctique,24.0,Femme,14.0,Non,1.0,3.0,5079.2,3015.9
7747,Oceanie,47.0,Homme,13.0,Non,,5.0,5267.3,3739.5
7748,AmeriqueDuSud,23.0,Homme,11.0,Non,0.0,2.0,3369.1,2426.4
7749,Afrique,35.0,Homme,14.0,Oui,0.0,4.0,4572.9,2922.6
7750,Asie,30.0,Femme,6.0,Oui,0.0,2.0,4076.4,2934.2
7751,Antarctique,35.0,Femme,7.0,Non,0.0,4.0,3588.6,2728.6
7752,Oceanie,35.0,Femme,9.0,,1.0,3.0,4410.3,3117.5
7753,Europe,26.0,Femme,10.0,Oui,1.0,4.0,5208.5,3252.6
7754,AmeriqueDuNord,41.0,Femme,7.0,Oui,1.0,3.0,4612.3,3275.8
7755,Antarctique,47.0,Femme,9.0,Non,0.0,3.0,4826.9,3412.8
7756,AmeriqueDuSud,35.0,Femme,10.0,Oui,0.0,6.0,4059.2,2730.4
7757,Oceanie,29.0,Femme,13.0,Non,1.0,4.0,4427.3,3409.8
7758,Afrique,30.0,Homme,12.0,Non,0.0,2.0,3962.3,2911.5
7759,Europe,33.0,Homme,12.0,Oui,0.0,6.0,5161.3,3739.5
7760,AmeriqueDuNord,25.0,Homme,11.0,Non,0.0,3.0,4315.7,3079.0
7761,Afrique,26.0,Femme,9.0,Oui,1.0,3.0,4179.0,3133.4
7762,Oceanie,,Homme,13.0,Oui,1.0,5.0,5433.7,4075.8
7763,Afrique,40.0,Homme,11.0,Oui,0.0,6.0,,
7764,Oceanie,34.0,Homme,14.0,,0.0,3.0,5551.9,4140.3
7765,Afrique,28.0,Homme,14.0,Non,0.0,5.0,4113.3,3340.7
7766,Asie,,Femme,11.0,Oui,1.0,4.0,4026.1,2655.7
7767,Afrique,40.0,Femme,,Oui,1.0,5.0,2040.8,1392.5
7768,Europe,44.0,Homme,10.0,Oui,1.0,4.0,5946.7,3731.7
7769,Asie,33.0,Homme,14.0,Non,1.0,5.0,5383.6,4179.0
7770,Antarctique,36.0,Homme,13.0,Non,0.0,4.0,4994.5,3211.5
7771,Oceanie,47.0,Femme,13.0,,,5.0,5109.1,3997.6
7772,AmeriqueDuSud,37.0,Femme,7.0,Non,1.0,2.0,3372.6,2398.9
7773,AmeriqueDuSud,27.0,Homme,10.0,Non,0.0,3.0,3258.0,2713.4
7774,Antarctique,35.0,Femme,8.0,Non,0.0,5.0,,
7775,AmeriqueDuNord,38.0,Femme,11.0,Non,1.0,3.0,4292.7,2677.1
7776,Europe,46.0,Homme,8.0,Non,1.0,4.0,4161.0,2401.1
7777,Oceanie,27.0,Homme,12.0,,0.0,2.0,4518.3,3444.6
7778,AmeriqueDuNord,,Femme,11.0,Oui,1.0,5.0,4328.2,2985.8
7779,AmeriqueDuNord,45.0,Homme,10.0,Non,1.0,2.0,4613.4,2645.2
7780,Afrique,46.0,Femme,11.0,Oui,1.0,5.0,4340.9,3330.6
7781,Antarctique,26.0,Homme,12.0,Non,1.0,3.0,5070.8,4060.7
7782,Europe,28.0,Homme,7.0,Non,0.0,6.0,4024.5,2864.6
7783,Europe,36.0,Homme,7.0,Oui,1.0,5.0,5297.3,4230.0
7784,AmeriqueDuNord,47.0,Homme,7.0,Oui,,6.0,,
7785,AmeriqueDuNord,45.0,Femme,9.0,Oui,0.0,5.0,4183.0,2652.8
7786,AmeriqueDuSud,41.0,Femme,10.0,Non,0.0,3.0,3646.3,2563.4
7787,Antarctique,24.0,Homme,13.0,Non,0.0,6.0,5074.5,3228.2
7788,AmeriqueDuSud,30.0,Homme,11.0,Non,0.0,4.0,3572.7,2918.1
7789,AmeriqueDuNord,45.0,Femme,14.0,,1.0,2.0,5183.5,3616.8
7790,Oceanie,36.0,Homme,9.0,Non,0.0,,4713.3,2971.8
7791,Oceanie,32.0,Homme,11.0,Oui,1.0,4.0,5524.6,3762.0
7792,Oceanie,39.0,Homme,11.0,Non,1.0,5.0,4593.2,3130.7
7793,Afrique,33.0,Femme,14.0,Non,0.0,4.0,3869.9,2838.7
7794,Antarctique,42.0,Homme,7.0,Non,,5.0,3734.8,2603.4
7795,Antarctique,42.0,Femme,14.0,Oui,1.0,4.0,6445.1,4321.4
7796,Asie,24.0,Homme,14.0,Non,1.0,4.0,4863.4,3843.8
7797,Afrique,28.0,Femme,12.0,Oui,0.0,3.0,4345.3,3203.6
7798,Antarctique,34.0,Homme,10.0,Oui,,,5557.4,4277.8
7799,Antarctique,,Femme,7.0,Oui,0.0,5.0,3882.7,2704.7
7800,Afrique,39.0,Homme,14.0,Oui,1.0,3.0,4697.2,3053.1
7801,Oceanie,30.0,Homme,8.0,Oui,1.0,6.0,4756.5,3576.9
7802,AmeriqueDuSud,44.0,Homme,8.0,Non,,5.0,2857.2,2069.0
7803,AmeriqueDuNord,31.0,Femme,10.0,Oui,1.0,2.0,5638.9,3951.1
7804,Afrique,35.0,Homme,13.0,Non,1.0,5.0,3741.5,2741.6
7805,AmeriqueDuSud,24.0,Femme,11.0,Oui,0.0,5.0,4221.0,2576.2
7806,Afrique,24.0,Femme,10.0,Oui,0.0,4.0,3518.4,2545.0
7807,Antarctique,36.0,Homme,7.0,Oui,0.0,3.0,5345.8,4019.4
7808,Afrique,45.0,Homme,14.0,Non,1.0,6.0,,
7809,Afrique,24.0,Homme,7.0,Oui,0.0,2.0,3443.2,2269.1
7810,Oceanie,26.0,Homme,7.0,Non,0.0,4.0,3152.6,2440.6
7811,Europe,41.0,Femme,13.0,Oui,0.0,3.0,6123.9,4498.4
7812,Europe,32.0,Femme,12.0,Non,0.0,3.0,4349.7,2589.3
7813,Oceanie,36.0,Femme,7.0,Non,0.0,5.0,3721.9,2692.9
7814,Afrique,26.0,Homme,11.0,Oui,1.0,2.0,4202.9,2983.3
7815,AmeriqueDuSud,36.0,Homme,12.0,Non,0.0,3.0,4626.7,2994.0
7816,Asie,26.0,Homme,7.0,Non,1.0,6.0,3828.8,2934.8
7817,AmeriqueDuSud,25.0,Homme,,Non,1.0,,,
7818,AmeriqueDuSud,25.0,Homme,9.0,Oui,0.0,5.0,4276.9,3100.7
7819,AmeriqueDuNord,25.0,Femme,9.0,Non,1.0,5.0,3958.2,2961.3
7820,Antarctique,29.0,Femme,13.0,Oui,0.0,3.0,5792.8,4607.4
7821,Asie,,Homme,12.0,Non,,2.0,3873.2,2596.0
7822,Asie,35.0,Femme,11.0,,0.0,5.0,3733.4,2782.1
7823,Asie,40.0,Homme,14.0,Oui,1.0,5.0,5956.1,3815.4
7824,AmeriqueDuSud,42.0,Homme,10.0,Non,0.0,4.0,3568.4,2358.4
7825,Oceanie,44.0,Femme,7.0,Oui,0.0,3.0,4183.7,2744.0
7826,AmeriqueDuNord,24.0,Homme,10.0,Non,1.0,,4708.5,2794.1
7827,Europe,34.0,Homme,11.0,Non,0.0,2.0,4831.7,3325.0
7828,AmeriqueDuSud,27.0,Femme,8.0,Oui,,6.0,3878.2,2528.3
7829,Asie,38.0,Homme,8.0,Oui,0.0,4.0,4405.8,3318.2
7830,AmeriqueDuSud,27.0,Homme,11.0,Oui,0.0,5.0,4521.2,3309.1
7831,Antarctique,40.0,Femme,13.0,Non,1.0,2.0,5753.0,4708.3
7832,Antarctique,46.0,Homme,12.0,Oui,0.0,4.0,6373.3,4261.1
7833,Asie,30.0,Homme,6.0,Non,0.0,4.0,2680.4,1950.7
7834,Oceanie,44.0,Homme,13.0,Non,1.0,3.0,5324.9,3094.1
7835,Afrique,25.0,Femme,13.0,Oui,1.0,4.0,4567.9,2852.6
7836,Afrique,44.0,Femme,10.0,Non,0.0,5.0,3071.9,2011.4
7837,Oceanie,28.0,Homme,6.0,Non,1.0,3.0,3933.4,3110.4
7838,Afrique,41.0,Femme,13.0,Non,,3.0,4019.0,2869.4
7839,AmeriqueDuSud,26.0,Femme,8.0,Oui,0.0,5.0,3437.6,2340.7
7840,AmeriqueDuNord,35.0,Homme,8.0,Oui,1.0,4.0,4513.1,3113.6
7841,AmeriqueDuSud,32.0,Homme,8.0,Non,1.0,4.0,3621.5,2544.5
7842,Asie,30.0,Femme,11.0,Oui,1.0,3.0,4630.7,3455.6
7843,Antarctique,35.0,Femme,9.0,Non,1.0,5.0,4750.7,3786.8
7844,Asie,,Femme,10.0,Non,1.0,5.0,3052.5,2099.3
7845,AmeriqueDuSud,44.0,Femme,14.0,Non,0.0,6.0,3897.7,2584.9
7846,AmeriqueDuSud,25.0,Femme,13.0,Oui,,2.0,,
7847,Afrique,41.0,Femme,7.0,Oui,0.0,3.0,2824.8,1973.9
7848,Europe,43.0,Homme,8.0,Oui,0.0,4.0,4585.1,3214.3
7849,AmeriqueDuNord,,Femme,12.0,Non,1.0,,3826.9,3083.1
7850,AmeriqueDuSud,38.0,Femme,10.0,Oui,1.0,5.0,4124.5,3324.7
7851,AmeriqueDuSud,44.0,Femme,8.0,Non,1.0,4.0,2955.0,1954.4
7852,AmeriqueDuNord,37.0,Homme,13.0,Oui,,4.0,5662.0,4325.9
7853,Europe,42.0,Homme,11.0,Oui,0.0,3.0,5283.0,3660.6
7854,Antarctique,25.0,Homme,12.0,,1.0,3.0,5189.6,3803.7
7855,AmeriqueDuSud,32.0,Femme,13.0,Non,0.0,2.0,4167.4,3377.6
7856,Europe,40.0,Homme,8.0,Oui,1.0,3.0,,
7857,Oceanie,,Femme,9.0,Non,0.0,,3062.5,1776.3
7858,AmeriqueDuNord,38.0,Homme,14.0,,1.0,5.0,5258.3,3308.9
7859,Europe,29.0,Femme,7.0,Non,0.0,3.0,3543.6,2507.1
7860,Oceanie,39.0,Femme,13.0,,1.0,2.0,5363.0,3368.0
7861,Antarctique,43.0,Femme,12.0,Oui,1.0,4.0,6137.3,4597.5
7862,Oceanie,41.0,Homme,10.0,Oui,1.0,5.0,5476.4,3510.9
7863,AmeriqueDuSud,34.0,Homme,12.0,Oui,0.0,6.0,5070.2,2938.7
7864,AmeriqueDuNord,45.0,Femme,6.0,,1.0,6.0,3471.2,2106.6
7865,Antarctique,,Femme,7.0,Non,0.0,2.0,3477.2,2271.9
7866,Asie,,Homme,7.0,Non,1.0,4.0,3215.3,2740.5
7867,Afrique,45.0,Homme,9.0,Non,0.0,5.0,2541.5,1853.8
7868,Antarctique,29.0,Homme,10.0,Oui,0.0,5.0,5449.0,4031.1
7869,AmeriqueDuSud,37.0,Femme,7.0,Non,0.0,6.0,2621.9,1993.7
7870,Asie,33.0,Homme,11.0,Non,,3.0,4456.8,2956.0
7871,AmeriqueDuNord,46.0,Femme,11.0,Oui,1.0,4.0,5492.5,3275.3
7872,AmeriqueDuNord,45.0,Femme,9.0,Non,0.0,2.0,3753.1,2823.0
7873,Afrique,27.0,Femme,14.0,Oui,0.0,4.0,4498.6,3465.2
7874,Europe,33.0,Homme,13.0,Oui,0.0,2.0,5738.2,3616.8
7875,Asie,32.0,Homme,11.0,Oui,1.0,5.0,4728.1,3744.0
7876,Afrique,32.0,Homme,8.0,Oui,0.0,5.0,3331.8,2163.2
7877,Europe,30.0,Femme,6.0,Oui,1.0,2.0,4257.5,3375.1
7878,Europe,25.0,Homme,,Oui,1.0,4.0,2984.8,2301.3
